_id,CHR
14502,3
14503,Un
14504,3
14505,4
14506,4
14507,4
14508,4
14509,4
14510,4
14511,4
14512,5
14513,5
14514,5
14515,5
14516,5
14517,5
14518,6
14519,6
14520,6
14521,6
14522,6
14523,7
14524,7
14525,7
14526,7
14527,7
14528,7
14529,7
14530,8
14531,8
14532,8
14533,8
14534,8
14535,8
14536,1
14537,8
14538,1
14539,9
14540,9
14541,9
14542,9
14543,9
14544,9
14545,1
14546,1
14547,10
14548,1
14549,1
14550,10
14551,10
14552,1
14553,10
14554,2
14555,2
14556,10
14557,10
14558,10
14559,2
14560,2
14561,11
14562,2
14563,11
14564,2
14565,11
14566,2
14567,2
14568,2
14569,2
14570,2
14571,11
14572,3
14573,12
14574,3
14575,3
14576,3
14577,12
14578,3
14579,12
14580,3
14581,12
14582,12
14583,Un
14584,Un
14585,Un
14586,3
14587,4
14588,4
14589,4
14590,4
14591,4
14592,4
14593,4
14594,4
14595,4
14596,5
14597,5
14598,5
14599,5
14600,5
14601,5
14602,5
14603,6
14604,6
14605,6
14606,6
14607,6
14608,6
14609,6
14610,6
14611,6
14612,7
14613,7
14614,7
14615,7
14616,8
14617,8
14618,8
14619,1
14620,8
14621,9
14622,9
14623,1
14624,9
14625,1
14626,9
14627,1
14628,9
14629,1
14630,1
14631,9
14632,9
14633,1
14634,9
14635,1
14636,1
14637,1
14638,10
14639,10
14640,1
14641,10
14642,1
14643,10
14644,10
14645,10
14646,10
14647,1
14648,1
14649,2
14650,10
14651,10
14652,10
14653,10
14654,2
14655,2
14656,2
14657,11
14658,2
14659,11
14660,11
14661,11
14662,11
14663,2
14664,11
14665,2
14666,12
14667,12
14668,12
14669,3
14670,3
14671,3
14672,3
14673,12
14674,3
14675,12
14676,12
14677,3
14678,3
14679,Un
14680,Un
14681,3
14682,4
14683,4
14684,4
14685,4
14686,4
14687,4
14688,5
14689,5
14690,5
14691,5
14692,6
14693,6
14694,6
14695,6
14696,6
14697,6
14698,6
14699,7
14700,7
14701,7
14702,7
14703,7
14704,8
14705,8
14706,8
14707,8
14708,8
14709,8
14710,1
14711,1
14712,9
14713,1
14714,1
14715,9
14716,1
14717,9
14718,9
14719,1
14720,1
14721,9
14722,9
14723,9
14724,1
14725,1
14726,1
14727,1
14728,1
14729,1
14730,1
14731,1
14732,2
14733,10
14734,10
14735,2
14736,2
14737,11
14738,11
14739,2
14740,2
14741,11
14742,2
14743,2
14744,11
14745,2
14746,3
14747,12
14748,12
14749,12
14750,12
14751,3
14752,12
14753,12
14754,3
14755,Un
14756,Un
14757,3
14758,4
14759,4
14760,4
14761,4
14762,4
14763,4
14764,4
14765,5
14766,5
14767,5
14768,5
14769,5
14770,5
14771,5
14772,6
14773,6
14774,6
14775,6
14776,6
14777,6
14778,6
14779,6
14780,6
14781,7
14782,7
14783,7
14784,7
14785,7
14786,7
14787,7
14788,8
14789,8
14790,8
14791,8
14792,8
14793,8
14794,8
14795,8
14796,9
14797,1
14798,9
14799,9
14800,9
14801,9
14802,1
14803,9
14804,9
14805,1
14806,9
14807,1
14808,1
14809,9
14810,10
14811,1
14812,10
14813,1
14814,2
14815,2
14816,10
14817,2
14818,10
14819,2
14820,2
14821,11
14822,11
14823,2
14824,11
14825,2
14826,11
14827,11
14828,2
14829,11
14830,3
14831,12
14832,12
14833,3
14834,3
14835,3
14836,3
14837,12
14838,3
14839,3
14840,3
14841,Un
14842,Un
14843,3
14844,3
14845,4
14846,4
14847,4
14848,4
14849,4
14850,4
14851,4
14852,4
14853,5
14854,5
14855,5
14856,5
14857,5
14858,5
14859,5
14860,5
14861,6
14862,6
14863,6
14864,6
14865,6
14866,6
14867,6
14868,6
14869,7
14870,7
14871,7
14872,7
14873,8
14874,8
14875,8
14876,8
14877,1
14878,8
14879,1
14880,9
14881,9
14882,9
14883,1
14884,9
14885,1
14886,9
14887,1
14888,1
14889,1
14890,1
14891,9
14892,1
14893,1
14894,9
14895,9
14896,1
14897,10
14898,1
14899,10
14900,10
14901,10
14902,10
14903,1
14904,1
14905,10
14906,10
14907,10
14908,11
14909,11
14910,2
14911,11
14912,2
14913,11
14914,2
14915,11
14916,11
14917,11
14918,11
14919,2
14920,11
14921,11
14922,12
14923,3
14924,3
14925,3
14926,12
14927,3
14928,3
14929,3
14930,3
14931,12
14932,12
14933,3
14934,12
14935,3
14936,3
14937,3
14938,3
14939,Un
14940,Un
14941,4
14942,4
14943,4
14944,4
14945,4
14946,4
14947,5
14948,5
14949,5
14950,6
14951,6
14952,6
14953,6
14954,6
14955,6
14956,6
14957,7
14958,7
14959,7
14960,7
14961,7
14962,7
14963,7
14964,7
14965,7
14966,7
14967,7
14968,8
14969,8
14970,8
14971,8
14972,8
14973,8
14974,1
14975,1
14976,1
14977,9
14978,1
14979,9
14980,1
14981,9
14982,9
14983,1
14984,9
14985,9
14986,9
14987,1
14988,1
14989,10
14990,1
14991,10
14992,1
14993,1
14994,1
14995,1
14996,10
14997,1
14998,2
14999,2
15000,10
15001,10
15002,2
15003,11
15004,2
15005,11
15006,2
15007,11
15008,2
15009,2
15010,2
15011,2
15012,3
15013,12
15014,3
15015,12
15016,12
15017,12
15018,3
15019,12
15020,12
15021,Un
15022,Un
15023,3
15024,3
15025,4
15026,4
15027,4
15028,4
15029,4
15030,4
15031,5
15032,5
15033,5
15034,5
15035,5
15036,5
15037,5
15038,6
15039,6
15040,6
15041,6
15042,6
15043,6
15044,6
15045,7
15046,7
15047,7
15048,7
15049,8
15050,8
15051,8
15052,8
15053,8
15054,8
15055,8
15056,1
15057,1
15058,9
15059,9
15060,1
15061,9
15062,1
15063,9
15064,1
15065,10
15066,1
15067,10
15068,10
15069,1
15070,2
15071,2
15072,10
15073,2
15074,10
15075,2
15076,10
15077,2
15078,2
15079,11
15080,2
15081,11
15082,2
15083,2
15084,11
15085,2
15086,11
15087,2
15088,11
15089,2
15090,11
15091,3
15092,3
15093,12
15094,3
15095,3
15096,12
15097,12
15098,3
15099,3
15100,12
15101,12
15102,Un
15103,3
15104,Un
15105,3
15106,3
15107,4
15108,4
15109,4
15110,4
15111,4
15112,4
15113,4
15114,4
15115,4
15116,5
15117,5
15118,5
15119,5
15120,5
15121,5
15122,5
15123,5
15124,6
15125,6
15126,6
15127,6
15128,6
15129,6
15130,6
15131,6
15132,6
15133,6
15134,7
15135,7
15136,7
15137,7
15138,8
15139,8
15140,8
15141,8
15142,1
15143,8
15144,9
15145,9
15146,1
15147,9
15148,1
15149,1
15150,1
15151,9
15152,9
15153,1
15154,1
15155,1
15156,10
15157,10
15158,10
15159,10
15160,10
15161,10
15162,1
15163,1
15164,10
15165,10
15166,10
15167,10
15168,2
15169,2
15170,11
15171,2
15172,11
15173,2
15174,11
15175,11
15176,11
15177,11
15178,2
15179,11
15180,11
15181,12
15182,3
15183,12
15184,12
15185,3
15186,3
15187,3
15188,3
15189,3
15190,12
15191,12
15192,3
15193,3
15194,3
15195,3
15196,3
15197,Un
15198,Un
15199,3
15200,4
15201,4
15202,4
15203,4
15204,4
15205,5
15206,5
15207,5
15208,5
15209,6
15210,6
15211,6
15212,6
15213,6
15214,6
15215,6
15216,7
15217,7
15218,7
15219,7
15220,7
15221,7
15222,7
15223,7
15224,7
15225,7
15226,7
15227,8
15228,8
15229,8
15230,8
15231,8
15232,8
15233,1
15234,1
15235,1
15236,9
15237,1
15238,1
15239,1
15240,1
15241,9
15242,9
15243,9
15244,1
15245,9
15246,9
15247,1
15248,1
15249,10
15250,1
15251,1
15252,1
15253,2
15254,2
15255,10
15256,2
15257,2
15258,11
15259,2
15260,11
15261,2
15262,2
15263,11
15264,2
15265,11
15266,2
15267,3
15268,12
15269,3
15270,12
15271,3
15272,12
15273,12
15274,12
15275,12
15276,3
15277,3
15278,12
15279,12
15280,3
15281,Un
15282,3
15283,4
15284,4
15285,4
15286,4
15287,4
15288,4
15289,5
15290,5
15291,5
15292,5
15293,5
15294,5
15295,5
15296,6
15297,6
15298,6
15299,6
15300,6
15301,6
15302,7
15303,7
15304,7
15305,7
15306,7
15307,8
15308,8
15309,8
15310,8
15311,8
15312,8
15313,8
15314,8
15315,1
15316,8
15317,1
15318,1
15319,9
15320,9
15321,9
15322,9
15323,1
15324,1
15325,1
15326,1
15327,9
15328,10
15329,1
15330,1
15331,10
15332,1
15333,2
15334,10
15335,2
15336,10
15337,2
15338,10
15339,2
15340,11
15341,2
15342,11
15343,2
15344,2
15345,11
15346,2
15347,11
15348,2
15349,11
15350,11
15351,3
15352,3
15353,3
15354,3
15355,12
15356,3
15357,3
15358,12
15359,3
15360,12
15361,12
15362,12
15363,3
15364,Un
15365,3
15366,4
15367,4
15368,4
15369,4
15370,4
15371,4
15372,4
15373,5
15374,5
15375,5
15376,5
15377,5
15378,5
15379,5
15380,5
15381,6
15382,6
15383,6
15384,6
15385,6
15386,6
15387,6
15388,6
15389,6
15390,7
15391,8
15392,8
15393,8
15394,1
15395,9
15396,1
15397,9
15398,1
15399,9
15400,1
15401,1
15402,9
15403,9
15404,1
15405,10
15406,1
15407,10
15408,1
15409,1
15410,10
15411,1
15412,1
15413,2
15414,10
15415,10
15416,10
15417,10
15418,2
15419,2
15420,11
15421,2
15422,11
15423,2
15424,2
15425,2
15426,11
15427,11
15428,11
15429,2
15430,11
15431,11
15432,2
15433,3
15434,12
15435,12
15436,12
15437,3
15438,3
15439,3
15440,12
15441,12
15442,3
15443,12
15444,3
15445,3
15446,3
15447,3
15448,Un
15449,Un
15450,4
15451,4
15452,4
15453,4
15454,4
15455,5
15456,5
15457,5
15458,5
15459,6
15460,6
15461,6
15462,6
15463,6
15464,6
15465,6
15466,7
15467,7
15468,7
15469,7
15470,7
15471,7
15472,7
15473,7
15474,7
15475,7
15476,8
15477,8
15478,8
15479,8
15480,8
15481,8
15482,1
15483,1
15484,9
15485,1
15486,9
15487,1
15488,1
15489,9
15490,1
15491,1
15492,9
15493,9
15494,1
15495,9
15496,9
15497,1
15498,10
15499,1
15500,1
15501,1
15502,1
15503,10
15504,10
15505,10
15506,2
15507,2
15508,11
15509,11
15510,2
15511,11
15512,2
15513,2
15514,2
15515,2
15516,11
15517,3
15518,12
15519,3
15520,12
15521,12
15522,12
15523,12
15524,3
15525,12
15526,12
15527,Un
15528,Un
15529,3
15530,Un
15531,3
15532,3
15533,4
15534,4
15535,4
15536,4
15537,4
15538,4
15539,4
15540,5
15541,5
15542,5
15543,5
15544,5
15545,5
15546,5
15547,5
15548,6
15549,6
15550,6
15551,6
15552,6
15553,6
15554,7
15555,7
15556,7
15557,7
15558,7
15559,8
15560,8
15561,8
15562,8
15563,8
15564,8
15565,8
15566,1
15567,1
15568,9
15569,9
15570,1
15571,9
15572,1
15573,1
15574,1
15575,9
15576,1
15577,10
15578,1
15579,10
15580,10
15581,10
15582,1
15583,2
15584,10
15585,2
15586,2
15587,10
15588,10
15589,2
15590,2
15591,11
15592,11
15593,2
15594,2
15595,11
15596,2
15597,11
15598,11
15599,2
15600,11
15601,3
15602,3
15603,3
15604,12
15605,12
15606,3
15607,3
15608,3
15609,3
15610,12
15611,12
15612,Un
15613,3
15614,3
15615,4
15616,4
15617,4
15618,4
15619,4
15620,4
15621,4
15622,4
15623,5
15624,5
15625,5
15626,5
15627,5
15628,5
15629,5
15630,5
15631,6
15632,6
15633,6
15634,6
15635,6
15636,6
15637,6
15638,6
15639,6
15640,6
15641,6
15642,7
15643,7
15644,7
15645,8
15646,8
15647,8
15648,8
15649,8
15650,1
15651,8
15652,9
15653,1
15654,9
15655,9
15656,1
15657,9
15658,1
15659,1
15660,9
15661,9
15662,1
15663,1
15664,1
15665,10
15666,1
15667,10
15668,1
15669,10
15670,1
15671,2
15672,10
15673,10
15674,10
15675,10
15676,10
15677,11
15678,2
15679,2
15680,11
15681,11
15682,2
15683,2
15684,11
15685,11
15686,11
15687,2
15688,11
15689,11
15690,2
15691,3
15692,3
15693,12
15694,12
15695,3
15696,3
15697,12
15698,3
15699,12
15700,3
15701,3
15702,3
15703,Un
15704,Un
15705,3
15706,4
15707,4
15708,4
15709,4
15710,4
15711,4
15712,4
15713,5
15714,5
15715,5
15716,6
15717,6
15718,6
15719,6
15720,6
15721,6
15722,6
15723,6
15724,7
15725,7
15726,7
15727,7
15728,7
15729,7
15730,7
15731,7
15732,7
15733,8
15734,8
15735,8
15736,8
15737,1
15738,1
15739,9
15740,1
15741,1
15742,1
15743,9
15744,1
15745,9
15746,9
15747,1
15748,1
15749,9
15750,9
15751,1
15752,1
15753,10
15754,1
15755,1
15756,10
15757,1
15758,2
15759,10
15760,10
15761,2
15762,2
15763,11
15764,2
15765,11
15766,2
15767,2
15768,11
15769,2
15770,11
15771,2
15772,12
15773,3
15774,12
15775,3
15776,12
15777,12
15778,12
15779,12
15780,12
15781,3
15782,Un
15783,3
15784,Un
15785,4
15786,4
15787,4
15788,4
15789,4
15790,4
15791,4
15792,5
15793,5
15794,5
15795,5
15796,5
15797,5
15798,5
15799,6
15800,6
15801,6
15802,6
15803,6
15804,7
15805,7
15806,7
15807,7
15808,8
15809,8
15810,8
15811,8
15812,8
15813,8
15814,8
15815,1
15816,8
15817,1
15818,9
15819,9
15820,9
15821,1
15822,9
15823,9
15824,1
15825,1
15826,9
15827,1
15828,9
15829,1
15830,10
15831,1
15832,10
15833,10
15834,1
15835,2
15836,10
15837,2
15838,2
15839,10
15840,2
15841,2
15842,2
15843,11
15844,2
15845,11
15846,11
15847,11
15848,2
15849,2
15850,11
15851,2
15852,2
15853,2
15854,11
15855,3
15856,3
15857,3
15858,12
15859,12
15860,3
15861,3
15862,12
15863,12
15864,3
15865,12
15866,3
15867,12
15868,12
15869,3
15870,3
15871,Un
15872,3
15873,4
15874,4
15875,4
15876,4
15877,4
15878,4
15879,5
15880,5
15881,5
15882,5
15883,5
15884,5
15885,5
15886,5
15887,5
15888,6
15889,6
15890,6
15891,6
15892,6
15893,6
15894,6
15895,6
15896,6
15897,7
15898,7
15899,7
15900,7
15901,7
15902,7
15903,7
15904,8
15905,8
15906,8
15907,8
15908,8
15909,1
15910,8
15911,9
15912,1
15913,9
15914,1
15915,9
15916,9
15917,1
15918,1
15919,1
15920,1
15921,9
15922,9
15923,1
15924,10
15925,10
15926,1
15927,1
15928,1
15929,1
15930,10
15931,10
15932,10
15933,10
15934,11
15935,2
15936,2
15937,11
15938,2
15939,2
15940,11
15941,2
15942,11
15943,11
15944,2
15945,3
15946,12
15947,3
15948,12
15949,12
15950,3
15951,3
15952,3
15953,12
15954,3
15955,12
15956,12
15957,3
15958,3
15959,3
15960,4
15961,4
15962,4
15963,4
15964,4
15965,4
15966,5
15967,5
15968,6
15969,6
15970,6
15971,6
15972,6
15973,6
15974,6
15975,7
15976,7
15977,7
15978,7
15979,7
15980,7
15981,7
15982,8
15983,8
15984,8
15985,8
15986,1
15987,1
15988,1
15989,1
15990,9
15991,9
15992,9
15993,1
15994,9
15995,9
15996,1
15997,1
15998,10
15999,1
16000,10
16001,1
16002,1
16003,10
16004,1
16005,10
16006,2
16007,10
16008,2
16009,11
16010,11
16011,2
16012,11
16013,2
16014,2
16015,11
16016,11
16017,2
16018,2
16019,12
16020,3
16021,12
16022,3
16023,12
16024,3
16025,Un
16026,3
16027,3
16028,4
16029,4
16030,4
16031,4
16032,4
16033,4
16034,4
16035,4
16036,5
16037,5
16038,5
16039,5
16040,5
16041,5
16042,5
16043,6
16044,6
16045,6
16046,6
16047,6
16048,6
16049,7
16050,7
16051,7
16052,7
16053,7
16054,7
16055,8
16056,8
16057,8
16058,8
16059,8
16060,8
16061,8
16062,8
16063,8
16064,8
16065,1
16066,1
16067,1
16068,9
16069,1
16070,9
16071,1
16072,9
16073,1
16074,9
16075,1
16076,9
16077,1
16078,10
16079,1
16080,10
16081,10
16082,10
16083,1
16084,2
16085,2
16086,2
16087,2
16088,10
16089,2
16090,2
16091,2
16092,11
16093,11
16094,2
16095,11
16096,11
16097,2
16098,11
16099,2
16100,11
16101,2
16102,3
16103,3
16104,3
16105,12
16106,3
16107,3
16108,12
16109,12
16110,3
16111,3
16112,3
16113,12
16114,12
16115,12
16116,3
16117,3
16118,3
16119,4
16120,4
16121,4
16122,4
16123,4
16124,4
16125,4
16126,5
16127,5
16128,5
16129,5
16130,5
16131,5
16132,6
16133,6
16134,6
16135,6
16136,6
16137,6
16138,6
16139,6
16140,6
16141,6
16142,6
16143,7
16144,7
16145,7
16146,7
16147,7
16148,7
16149,7
16150,8
16151,8
16152,8
16153,8
16154,8
16155,1
16156,8
16157,9
16158,1
16159,9
16160,9
16161,9
16162,1
16163,1
16164,1
16165,9
16166,1
16167,9
16168,1
16169,1
16170,1
16171,10
16172,1
16173,2
16174,10
16175,10
16176,10
16177,2
16178,10
16179,2
16180,11
16181,11
16182,2
16183,11
16184,11
16185,12
16186,3
16187,12
16188,3
16189,12
16190,12
16191,3
16192,3
16193,3
16194,12
16195,12
16196,3
16197,12
16198,3
16199,3
16200,3
16201,Un
16202,3
16203,4
16204,4
16205,4
16206,4
16207,4
16208,4
16209,4
16210,5
16211,5
16212,5
16213,5
16214,6
16215,6
16216,6
16217,6
16218,6
16219,6
16220,6
16221,7
16222,7
16223,7
16224,7
16225,7
16226,7
16227,7
16228,7
16229,8
16230,8
16231,1
16232,1
16233,1
16234,9
16235,1
16236,1
16237,9
16238,1
16239,9
16240,1
16241,1
16242,9
16243,9
16244,1
16245,1
16246,10
16247,1
16248,10
16249,1
16250,10
16251,1
16252,10
16253,1
16254,1
16255,10
16256,1
16257,10
16258,2
16259,10
16260,10
16261,2
16262,2
16263,11
16264,11
16265,2
16266,2
16267,11
16268,2
16269,11
16270,2
16271,11
16272,2
16273,2
16274,11
16275,2
16276,12
16277,3
16278,12
16279,3
16280,12
16281,12
16282,3
16283,3
16284,3
16285,12
16286,12
16287,Un
16288,Un
16289,3
16290,Un
16291,3
16292,3
16293,4
16294,4
16295,4
16296,4
16297,4
16298,4
16299,4
16300,4
16301,4
16302,5
16303,5
16304,5
16305,5
16306,5
16307,5
16308,5
16309,5
16310,5
16311,6
16312,6
16313,6
16314,6
16315,6
16316,6
16317,7
16318,7
16319,7
16320,7
16321,8
16322,8
16323,8
16324,8
16325,8
16326,1
16327,1
16328,9
16329,9
16330,9
16331,1
16332,9
16333,1
16334,9
16335,1
16336,1
16337,1
16338,9
16339,9
16340,10
16341,10
16342,10
16343,10
16344,1
16345,10
16346,2
16347,10
16348,2
16349,2
16350,10
16351,2
16352,2
16353,11
16354,2
16355,2
16356,11
16357,11
16358,2
16359,11
16360,11
16361,2
16362,2
16363,11
16364,2
16365,2
16366,11
16367,12
16368,3
16369,3
16370,12
16371,3
16372,3
16373,12
16374,3
16375,3
16376,12
16377,3
16378,12
16379,3
16380,12
16381,12
16382,3
16383,3
16384,Un
16385,3
16386,3
16387,4
16388,4
16389,4
16390,4
16391,4
16392,5
16393,5
16394,5
16395,5
16396,5
16397,5
16398,5
16399,6
16400,6
16401,6
16402,6
16403,6
16404,6
16405,7
16406,7
16407,7
16408,7
16409,7
16410,7
16411,7
16412,8
16413,8
16414,8
16415,8
16416,1
16417,8
16418,1
16419,1
16420,9
16421,9
16422,9
16423,1
16424,1
16425,1
16426,1
16427,1
16428,9
16429,1
16430,1
16431,10
16432,1
16433,10
16434,1
16435,2
16436,10
16437,10
16438,10
16439,2
16440,10
16441,2
16442,11
16443,11
16444,11
16445,2
16446,12
16447,12
16448,3
16449,12
16450,12
16451,12
16452,3
16453,3
16454,12
16455,12
16456,3
16457,12
16458,3
16459,3
16460,3
16461,Un
16462,Un
16463,3
16464,4
16465,4
16466,4
16467,4
16468,5
16469,5
16470,5
16471,6
16472,6
16473,6
16474,6
16475,6
16476,6
16477,6
16478,6
16479,6
16480,7
16481,7
16482,7
16483,7
16484,7
16485,7
16486,8
16487,8
16488,8
16489,8
16490,1
16491,1
16492,1
16493,9
16494,1
16495,9
16496,9
16497,9
16498,9
16499,1
16500,9
16501,1
16502,10
16503,10
16504,1
16505,10
16506,1
16507,10
16508,1
16509,1
16510,1
16511,1
16512,10
16513,2
16514,10
16515,2
16516,10
16517,10
16518,2
16519,2
16520,11
16521,2
16522,11
16523,2
16524,11
16525,11
16526,11
16527,2
16528,11
16529,2
16530,3
16531,12
16532,12
16533,3
16534,3
16535,3
16536,12
16537,Un
16538,Un
16539,3
16540,Un
16541,3
16542,4
16543,4
16544,4
16545,4
16546,4
16547,4
16548,4
16549,4
16550,4
16551,4
16552,5
16553,5
16554,5
16555,5
16556,6
16557,6
16558,6
16559,7
16560,7
16561,7
16562,7
16563,7
16564,8
16565,8
16566,8
16567,8
16568,8
16569,8
16570,1
16571,1
16572,9
16573,1
16574,9
16575,9
16576,9
16577,9
16578,1
16579,9
16580,1
16581,9
16582,1
16583,9
16584,1
16585,10
16586,1
16587,10
16588,10
16589,10
16590,2
16591,2
16592,2
16593,10
16594,2
16595,2
16596,11
16597,2
16598,2
16599,11
16600,11
16601,11
16602,2
16603,11
16604,11
16605,2
16606,2
16607,11
16608,2
16609,11
16610,2
16611,11
16612,3
16613,3
16614,3
16615,3
16616,3
16617,12
16618,3
16619,3
16620,12
16621,3
16622,12
16623,3
16624,12
16625,12
16626,12
16627,3
16628,3
16629,Un
16630,3
16631,3
16632,4
16633,4
16634,4
16635,4
16636,4
16637,4
16638,5
16639,5
16640,5
16641,5
16642,5
16643,5
16644,5
16645,5
16646,6
16647,6
16648,6
16649,6
16650,6
16651,6
16652,6
16653,6
16654,6
16655,7
16656,7
16657,7
16658,7
16659,7
16660,7
16661,8
16662,8
16663,8
16664,8
16665,8
16666,8
16667,8
16668,8
16669,1
16670,1
16671,9
16672,9
16673,1
16674,9
16675,1
16676,1
16677,1
16678,9
16679,9
16680,9
16681,1
16682,1
16683,1
16684,1
16685,10
16686,1
16687,2
16688,2
16689,10
16690,10
16691,2
16692,10
16693,11
16694,11
16695,11
16696,2
16697,2
16698,11
16699,11
16700,2
16701,12
16702,12
16703,3
16704,12
16705,12
16706,3
16707,3
16708,12
16709,3
16710,12
16711,12
16712,12
16713,3
16714,12
16715,3
16716,3
16717,Un
16718,3
16719,4
16720,4
16721,4
16722,4
16723,4
16724,5
16725,5
16726,5
16727,5
16728,6
16729,6
16730,6
16731,6
16732,6
16733,6
16734,6
16735,6
16736,6
16737,7
16738,7
16739,7
16740,7
16741,7
16742,7
16743,8
16744,8
16745,1
16746,9
16747,1
16748,1
16749,1
16750,9
16751,9
16752,9
16753,9
16754,1
16755,1
16756,1
16757,1
16758,1
16759,10
16760,1
16761,10
16762,10
16763,1
16764,10
16765,1
16766,10
16767,1
16768,1
16769,10
16770,1
16771,1
16772,1
16773,10
16774,10
16775,2
16776,2
16777,11
16778,11
16779,2
16780,11
16781,2
16782,2
16783,2
16784,2
16785,3
16786,12
16787,12
16788,3
16789,12
16790,12
16791,3
16792,12
16793,3
16794,3
16795,3
16796,12
16797,3
16798,3
16799,Un
16800,3
16801,4
16802,4
16803,4
16804,4
16805,4
16806,4
16807,4
16808,4
16809,5
16810,5
16811,5
16812,5
16813,5
16814,5
16815,5
16816,5
16817,6
16818,6
16819,6
16820,7
16821,7
16822,7
16823,7
16824,8
16825,8
16826,8
16827,8
16828,8
16829,8
16830,8
16831,8
16832,8
16833,8
16834,1
16835,9
16836,9
16837,1
16838,9
16839,9
16840,9
16841,1
16842,1
16843,9
16844,1
16845,9
16846,10
16847,1
16848,10
16849,10
16850,1
16851,10
16852,10
16853,2
16854,10
16855,2
16856,2
16857,11
16858,2
16859,2
16860,11
16861,11
16862,11
16863,11
16864,11
16865,2
16866,2
16867,11
16868,2
16869,2
16870,11
16871,3
16872,3
16873,3
16874,3
16875,3
16876,3
16877,3
16878,12
16879,12
16880,3
16881,3
16882,Un
16883,3
16884,4
16885,4
16886,4
16887,4
16888,5
16889,5
16890,5
16891,5
16892,5
16893,5
16894,5
16895,6
16896,6
16897,6
16898,6
16899,6
16900,6
16901,6
16902,6
16903,6
16904,7
16905,7
16906,7
16907,7
16908,7
16909,7
16910,7
16911,7
16912,8
16913,8
16914,8
16915,1
16916,8
16917,1
16918,1
16919,9
16920,9
16921,9
16922,1
16923,1
16924,9
16925,1
16926,9
16927,1
16928,9
16929,1
16930,1
16931,1
16932,10
16933,1
16934,10
16935,1
16936,2
16937,10
16938,10
16939,10
16940,10
16941,2
16942,11
16943,2
16944,2
16945,2
16946,11
16947,2
16948,12
16949,12
16950,3
16951,12
16952,12
16953,3
16954,3
16955,12
16956,12
16957,12
16958,3
16959,3
16960,3
16961,Un
16962,3
16963,Un
16964,3
16965,4
16966,4
16967,4
16968,5
16969,5
16970,5
16971,5
16972,6
16973,6
16974,6
16975,6
16976,6
16977,6
16978,6
16979,6
16980,6
16981,6
16982,7
16983,7
16984,7
16985,7
16986,7
16987,7
16988,7
16989,8
16990,8
16991,8
16992,8
16993,8
16994,9
16995,1
16996,1
16997,9
16998,1
16999,9
17000,1
17001,1
17002,9
17003,1
17004,1
17005,10
17006,1
17007,10
17008,1
17009,10
17010,10
17011,1
17012,1
17013,10
17014,1
17015,1
17016,10
17017,1
17018,2
17019,10
17020,10
17021,2
17022,11
17023,2
17024,11
17025,11
17026,11
17027,2
17028,11
17029,2
17030,2
17031,11
17032,2
17033,3
17034,12
17035,3
17036,3
17037,12
17038,12
17039,3
17040,12
17041,12
17042,3
17043,12
17044,3
17045,3
17046,12
17047,3
17048,Un
17049,3
17050,Un
17051,3
17052,4
17053,4
17054,4
17055,4
17056,4
17057,4
17058,4
17059,4
17060,4
17061,4
17062,4
17063,5
17064,5
17065,5
17066,5
17067,5
17068,5
17069,5
17070,5
17071,5
17072,5
17073,6
17074,6
17075,6
17076,6
17077,6
17078,7
17079,7
17080,7
17081,7
17082,8
17083,8
17084,8
17085,8
17086,8
17087,8
17088,8
17089,8
17090,1
17091,9
17092,9
17093,9
17094,9
17095,9
17096,1
17097,1
17098,9
17099,1
17100,9
17101,10
17102,1
17103,10
17104,1
17105,10
17106,2
17107,2
17108,10
17109,2
17110,2
17111,2
17112,2
17113,11
17114,11
17115,11
17116,2
17117,11
17118,2
17119,2
17120,2
17121,11
17122,2
17123,11
17124,2
17125,3
17126,3
17127,3
17128,3
17129,12
17130,3
17131,3
17132,12
17133,3
17134,12
17135,3
17136,12
17137,12
17138,12
17139,3
17140,3
17141,Un
17142,3
17143,3
17144,4
17145,4
17146,4
17147,4
17148,4
17149,5
17150,5
17151,5
17152,5
17153,5
17154,5
17155,6
17156,6
17157,6
17158,6
17159,6
17160,6
17161,6
17162,6
17163,6
17164,6
17165,7
17166,7
17167,7
17168,7
17169,7
17170,7
17171,8
17172,8
17173,8
17174,8
17175,8
17176,8
17177,1
17178,8
17179,1
17180,1
17181,9
17182,1
17183,1
17184,9
17185,1
17186,1
17187,9
17188,1
17189,1
17190,1
17191,1
17192,10
17193,1
17194,1
17195,1
17196,2
17197,2
17198,10
17199,10
17200,2
17201,10
17202,2
17203,11
17204,11
17205,2
17206,11
17207,11
17208,2
17209,11
17210,2
17211,11
17212,11
17213,2
17214,12
17215,3
17216,12
17217,12
17218,3
17219,12
17220,12
17221,3
17222,12
17223,12
17224,3
17225,3
17226,Un
17227,3
17228,3
17229,4
17230,4
17231,4
17232,4
17233,4
17234,4
17235,5
17236,5
17237,5
17238,5
17239,5
17240,5
17241,6
17242,6
17243,6
17244,6
17245,6
17246,6
17247,6
17248,7
17249,7
17250,7
17251,7
17252,7
17253,7
17254,7
17255,8
17256,8
17257,8
17258,8
17259,9
17260,1
17261,1
17262,9
17263,1
17264,1
17265,9
17266,9
17267,1
17268,9
17269,1
17270,9
17271,10
17272,1
17273,10
17274,1
17275,10
17276,1
17277,1
17278,1
17279,10
17280,10
17281,1
17282,10
17283,2
17284,2
17285,10
17286,10
17287,2
17288,11
17289,2
