_id,GO,EVIDENCE,ONTOLOGY
738,GO:0009570,IEA,CC
738,GO:0009651,IEA,BP
738,GO:0010043,IEA,BP
738,GO:0055114,IEA,BP
738,GO:0009506,IEA,CC
738,GO:0046686,IEA,BP
738,GO:0005886,IEA,CC
738,GO:0030060,IEA,MF
738,GO:0048046,IEA,CC
738,GO:0005634,IEA,CC
739,GO:0042802,IEA,MF
739,GO:0005089,IEA,MF
739,GO:0080147,IEA,BP
739,GO:0009793,IEA,BP
739,GO:0005634,IEA,CC
739,GO:0009860,IEA,BP
739,GO:0005737,IEA,CC
739,GO:0090406,IEA,CC
739,GO:0005886,IEA,CC
740,GO:0003735,IEA,MF
740,GO:0006415,IEA,BP
740,GO:0003729,IEA,MF
740,GO:0019083,IEA,BP
740,GO:0010090,IEA,BP
740,GO:0009507,IEA,CC
740,GO:0016020,IEA,CC
740,GO:0009965,IEA,BP
740,GO:0022627,IEA,CC
740,GO:0006413,IEA,BP
740,GO:0033119,IEA,BP
740,GO:0006414,IEA,BP
740,GO:0005515,IEA,MF
740,GO:0000184,IEA,BP
740,GO:0005730,IEA,CC
740,GO:0005618,IEA,CC
740,GO:0006614,IEA,BP
740,GO:0000911,IEA,BP
741,GO:0005515,IEA,MF
741,GO:0009641,IEA,BP
741,GO:0005634,IEA,CC
741,GO:0008270,IEA,MF
741,GO:0006355,IEA,BP
741,GO:0080167,IEA,BP
741,GO:0046148,IEA,BP
741,GO:0009651,IEA,BP
741,GO:0009640,IEA,BP
742,GO:0010071,IEA,BP
742,GO:0010078,IEA,BP
742,GO:0042803,IEA,MF
742,GO:0010468,IEA,BP
742,GO:0031347,IEA,BP
742,GO:0046740,IEA,BP
742,GO:0008270,IEA,MF
742,GO:0046982,IEA,MF
742,GO:0010492,IEA,BP
742,GO:0005634,IEA,CC
742,GO:0080022,IEA,BP
743,GO:0009409,IEA,BP
743,GO:0031977,IEA,CC
743,GO:0010205,IEA,BP
743,GO:0010319,IEA,CC
743,GO:0005515,IEA,MF
743,GO:0005198,IEA,MF
743,GO:0009535,IEA,CC
743,GO:0010287,IEA,CC
743,GO:0009737,IEA,BP
743,GO:0005634,IEA,CC
744,GO:0033540,IEA,BP
744,GO:0046686,IEA,BP
744,GO:0003995,IEA,MF
744,GO:0009695,IEA,BP
744,GO:0050660,IEA,MF
744,GO:0009620,IEA,BP
744,GO:0005504,IEA,MF
744,GO:0005777,IEA,CC
744,GO:0009506,IEA,CC
744,GO:0001676,IEA,BP
744,GO:0009555,IEA,BP
744,GO:0009611,IEA,BP
744,GO:0016401,IEA,MF
744,GO:0005829,IEA,CC
744,GO:0002213,IEA,BP
745,GO:0055085,IEA,BP
745,GO:0006817,IEA,BP
745,GO:0015144,IEA,MF
745,GO:0005315,IEA,MF
745,GO:0016036,IEA,BP
745,GO:0005886,IEA,CC
745,GO:0016021,IEA,CC
746,GO:0031090,IEA,CC
746,GO:0020037,IEA,MF
746,GO:0005739,IEA,CC
746,GO:0006979,IEA,BP
746,GO:0009533,IEA,CC
746,GO:0009535,IEA,CC
746,GO:0016688,IEA,MF
746,GO:0055114,IEA,BP
746,GO:0005777,IEA,CC
746,GO:0005773,IEA,CC
746,GO:0004601,IEA,MF
746,GO:0071944,IEA,CC
746,GO:0009628,IEA,BP
746,GO:0000302,IEA,BP
747,GO:0009941,IEA,CC
748,GO:0009651,IEA,BP
748,GO:0005515,IEA,MF
748,GO:0003700,IEA,MF
749,GO:0000151,IEA,CC
749,GO:0005488,IEA,MF
749,GO:0005737,IEA,CC
749,GO:0010193,IEA,BP
749,GO:0005634,IEA,CC
749,GO:0016567,IEA,BP
749,GO:0006952,IEA,BP
749,GO:0010200,IEA,BP
749,GO:0004842,IEA,MF
750,GO:0005515,IEA,MF
750,GO:0043565,IEA,MF
750,GO:0045893,IEA,BP
750,GO:0005829,IEA,CC
750,GO:0005634,IEA,CC
750,GO:0009738,IEA,BP
751,GO:0007275,IEA,BP
751,GO:0009826,IEA,BP
751,GO:0010005,IEA,CC
751,GO:0008017,IEA,MF
751,GO:0010031,IEA,BP
752,GO:0016020,IEA,CC
752,GO:0030422,IEA,BP
752,GO:0000418,IEA,CC
752,GO:0032549,IEA,MF
752,GO:0005515,IEA,MF
752,GO:0006306,IEA,BP
752,GO:0000419,IEA,CC
752,GO:0006351,IEA,BP
752,GO:0005720,IEA,CC
752,GO:0003677,IEA,MF
752,GO:0003899,IEA,MF
753,GO:0005773,IEA,CC
753,GO:0009753,IEA,BP
753,GO:0005829,IEA,CC
753,GO:0005739,IEA,CC
753,GO:0005515,IEA,MF
753,GO:0009941,IEA,CC
753,GO:0048046,IEA,CC
753,GO:0045174,IEA,MF
753,GO:0043903,IEA,BP
753,GO:0005777,IEA,CC
753,GO:0010193,IEA,BP
753,GO:0010731,IEA,BP
753,GO:0005507,IEA,MF
753,GO:0010043,IEA,BP
753,GO:0005886,IEA,CC
753,GO:0043295,IEA,MF
753,GO:0009610,IEA,BP
753,GO:0009570,IEA,CC
754,GO:0006334,IEA,BP
754,GO:0003677,IEA,MF
754,GO:0000786,IEA,CC
754,GO:0009534,IEA,CC
754,GO:0009506,IEA,CC
754,GO:0005730,IEA,CC
754,GO:0009570,IEA,CC
755,GO:0009793,IEA,BP
755,GO:0003684,IEA,MF
755,GO:0010100,IEA,BP
755,GO:0005654,IEA,CC
755,GO:0006281,IEA,BP
755,GO:0080008,IEA,CC
755,GO:0045892,IEA,BP
755,GO:0005515,IEA,MF
755,GO:0005829,IEA,CC
756,GO:0042218,IEA,BP
756,GO:0009612,IEA,BP
756,GO:0009693,IEA,BP
756,GO:0006979,IEA,BP
756,GO:0042802,IEA,MF
756,GO:0016847,IEA,MF
756,GO:0009611,IEA,BP
756,GO:0071281,IEA,BP
756,GO:0009733,IEA,BP
756,GO:0009753,IEA,BP
756,GO:0030170,IEA,MF
756,GO:0009723,IEA,BP
756,GO:0016769,IEA,MF
756,GO:0006417,IEA,BP
757,GO:0004824,IEA,MF
757,GO:0005524,IEA,MF
757,GO:0006430,IEA,BP
757,GO:0003676,IEA,MF
757,GO:0009506,IEA,CC
757,GO:0005829,IEA,CC
757,GO:0005739,IEA,CC
758,GO:0005507,IEA,MF
759,GO:0016621,IEA,MF
759,GO:0009506,IEA,CC
759,GO:0005829,IEA,CC
759,GO:0009809,IEA,BP
759,GO:0000166,IEA,MF
759,GO:0005886,IEA,CC
759,GO:0050662,IEA,MF
759,GO:0009409,IEA,BP
760,GO:0009507,IEA,CC
760,GO:0008299,IEA,BP
760,GO:0004161,IEA,MF
760,GO:0009513,IEA,CC
760,GO:0004337,IEA,MF
760,GO:0004311,IEA,MF
761,GO:0042761,IEA,BP
761,GO:0005783,IEA,CC
761,GO:0002238,IEA,BP
761,GO:0050291,IEA,MF
761,GO:0005886,IEA,CC
761,GO:0005794,IEA,CC
761,GO:0016021,IEA,CC
762,GO:0005654,IEA,CC
762,GO:0006281,IEA,BP
762,GO:0005515,IEA,MF
762,GO:0005829,IEA,CC
762,GO:0009793,IEA,BP
762,GO:0003684,IEA,MF
762,GO:0080008,IEA,CC
762,GO:0045892,IEA,BP
762,GO:0010100,IEA,BP
763,GO:0030170,IEA,MF
763,GO:0042218,IEA,BP
763,GO:0016769,IEA,MF
763,GO:0016847,IEA,MF
764,GO:0042218,IEA,BP
764,GO:0016847,IEA,MF
764,GO:0006979,IEA,BP
764,GO:0016769,IEA,MF
764,GO:0009723,IEA,BP
764,GO:0009733,IEA,BP
764,GO:0009612,IEA,BP
764,GO:0042802,IEA,MF
764,GO:0030170,IEA,MF
764,GO:0009611,IEA,BP
764,GO:0009753,IEA,BP
764,GO:0071281,IEA,BP
764,GO:0009693,IEA,BP
765,GO:0009654,IEA,CC
765,GO:0009535,IEA,CC
765,GO:0010270,IEA,BP
765,GO:0005515,IEA,MF
766,GO:0009512,IEA,CC
768,GO:0009507,IEA,CC
768,GO:0005524,IEA,MF
768,GO:0017111,IEA,MF
769,GO:0003735,IEA,MF
769,GO:0006412,IEA,BP
769,GO:0005840,IEA,CC
770,GO:0042773,IEA,BP
770,GO:0050136,IEA,MF
771,GO:0009522,IEA,CC
771,GO:0015979,IEA,BP
772,GO:0003735,IEA,MF
772,GO:0006412,IEA,BP
772,GO:0005840,IEA,CC
773,GO:0040007,IEA,BP
773,GO:0003723,IEA,MF
773,GO:0005886,IEA,CC
773,GO:0003735,IEA,MF
773,GO:0006412,IEA,BP
773,GO:0022627,IEA,CC
774,GO:0016021,IEA,CC
775,GO:0009522,IEA,CC
775,GO:0016021,IEA,CC
775,GO:0015979,IEA,BP
776,GO:0009539,IEA,CC
776,GO:0030096,IEA,CC
776,GO:0015979,IEA,BP
777,GO:0042288,IEA,MF
777,GO:0045260,IEA,CC
777,GO:0045261,IEA,CC
777,GO:0042645,IEA,CC
777,GO:0022904,IEA,BP
777,GO:0042776,IEA,BP
777,GO:0008553,IEA,MF
777,GO:0009986,IEA,CC
777,GO:0046961,IEA,MF
777,GO:0001525,IEA,BP
777,GO:0005753,IEA,CC
777,GO:0006200,IEA,BP
777,GO:0051453,IEA,BP
777,GO:0046933,IEA,MF
777,GO:0015991,IEA,BP
777,GO:0005524,IEA,MF
778,GO:0009767,IEA,BP
778,GO:0016168,IEA,MF
778,GO:0030096,IEA,CC
779,GO:0017148,IEA,BP
779,GO:0006633,IEA,BP
779,GO:0005829,IEA,CC
779,GO:0003677,IEA,MF
779,GO:0003989,IEA,MF
779,GO:0005515,IEA,MF
779,GO:0008270,IEA,MF
779,GO:0009329,IEA,CC
779,GO:0003729,IEA,MF
780,GO:0015979,IEA,BP
780,GO:0009539,IEA,CC
781,GO:0045260,IEA,CC
781,GO:0046961,IEA,MF
781,GO:0045261,IEA,CC
781,GO:0015986,IEA,BP
781,GO:0046933,IEA,MF
782,GO:0016021,IEA,CC
782,GO:0005515,IEA,MF
782,GO:0015979,IEA,BP
782,GO:0030094,IEA,CC
783,GO:0015979,IEA,BP
783,GO:0009539,IEA,CC
784,GO:0009539,IEA,CC
784,GO:0015979,IEA,BP
785,GO:0008137,IEA,MF
785,GO:0042773,IEA,BP
786,GO:0009535,IEA,CC
786,GO:0048038,IEA,MF
786,GO:0008137,IEA,MF
786,GO:0005739,IEA,CC
786,GO:0055114,IEA,BP
786,GO:0051539,IEA,MF
787,GO:0006412,IEA,BP
787,GO:0030371,IEA,MF
787,GO:0022627,IEA,CC
787,GO:0003735,IEA,MF
787,GO:0019843,IEA,MF
787,GO:0040007,IEA,BP
787,GO:0043488,IEA,BP
788,GO:0009512,IEA,CC
788,GO:0009055,IEA,MF
789,GO:0009539,IEA,CC
789,GO:0030096,IEA,CC
789,GO:0009536,IEA,CC
789,GO:0016021,IEA,CC
789,GO:0009767,IEA,BP
789,GO:0020037,IEA,MF
790,GO:0009512,IEA,CC
790,GO:0045158,IEA,MF
790,GO:0016021,IEA,CC
790,GO:0016491,IEA,MF
790,GO:0020037,IEA,MF
790,GO:0022904,IEA,BP
790,GO:0009767,IEA,BP
791,GO:0009512,IEA,CC
791,GO:0022904,IEA,BP
791,GO:0045156,IEA,MF
791,GO:0016491,IEA,MF
791,GO:0009767,IEA,BP
791,GO:0042651,IEA,CC
792,GO:0055114,IEA,BP
792,GO:0008137,IEA,MF
793,GO:0042773,IEA,BP
793,GO:0008137,IEA,MF
793,GO:0005515,IEA,MF
794,GO:0030076,IEA,CC
794,GO:0030094,IEA,CC
794,GO:0016168,IEA,MF
794,GO:0009772,IEA,BP
794,GO:0010106,IEA,BP
794,GO:0045156,IEA,MF
794,GO:0030096,IEA,CC
795,GO:0003723,IEA,MF
795,GO:0003735,IEA,MF
795,GO:0015935,IEA,CC
795,GO:0006412,IEA,BP
795,GO:0005515,IEA,MF
796,GO:0050821,IEA,BP
796,GO:0042301,IEA,MF
796,GO:0030096,IEA,CC
796,GO:0015979,IEA,BP
797,GO:0009772,IEA,BP
797,GO:0030096,IEA,CC
797,GO:0045156,IEA,MF
797,GO:0030076,IEA,CC
798,GO:0003735,IEA,MF
798,GO:0006412,IEA,BP
798,GO:0005840,IEA,CC
799,GO:0009055,IEA,MF
799,GO:0009773,IEA,BP
799,GO:0042651,IEA,CC
799,GO:0051539,IEA,MF
799,GO:0009522,IEA,CC
800,GO:0046983,IEA,MF
800,GO:0003899,IEA,MF
800,GO:0006351,IEA,BP
800,GO:0003677,IEA,MF
800,GO:0044464,IEA,CC
801,GO:0006412,IEA,BP
801,GO:0005886,IEA,CC
801,GO:0005840,IEA,CC
801,GO:0003735,IEA,MF
801,GO:0040007,IEA,BP
802,GO:0008270,IEA,MF
802,GO:0022627,IEA,CC
802,GO:0006412,IEA,BP
802,GO:0005515,IEA,MF
802,GO:0003735,IEA,MF
803,GO:0006412,IEA,BP
803,GO:0040007,IEA,BP
803,GO:0015934,IEA,CC
803,GO:0003735,IEA,MF
803,GO:0005886,IEA,CC
804,GO:0055114,IEA,BP
804,GO:0008137,IEA,MF
805,GO:0045260,IEA,CC
805,GO:0015986,IEA,BP
805,GO:0015991,IEA,BP
805,GO:0045261,IEA,CC
805,GO:0046961,IEA,MF
805,GO:0046933,IEA,MF
805,GO:0005524,IEA,MF
806,GO:0033120,IEA,BP
806,GO:0019843,IEA,MF
806,GO:0042254,IEA,BP
806,GO:0006450,IEA,BP
806,GO:0022627,IEA,CC
806,GO:0000372,IEA,BP
806,GO:0003735,IEA,MF
806,GO:0034336,IEA,MF
806,GO:0034337,IEA,BP
807,GO:0019843,IEA,MF
807,GO:0005840,IEA,CC
807,GO:0006412,IEA,BP
807,GO:0003735,IEA,MF
808,GO:0016020,IEA,CC
808,GO:0008535,IEA,BP
809,GO:0048564,IEA,BP
809,GO:0005515,IEA,MF
809,GO:0009579,IEA,CC
810,GO:0009539,IEA,CC
810,GO:0020037,IEA,MF
810,GO:0016021,IEA,CC
810,GO:0042802,IEA,MF
810,GO:0030096,IEA,CC
810,GO:0009536,IEA,CC
810,GO:0009767,IEA,BP
811,GO:0008137,IEA,MF
811,GO:0016020,IEA,CC
811,GO:0055114,IEA,BP
811,GO:0051539,IEA,MF
811,GO:0009055,IEA,MF
812,GO:0016020,IEA,CC
812,GO:0055114,IEA,BP
812,GO:0016491,IEA,MF
813,GO:0048038,IEA,MF
813,GO:0055114,IEA,BP
813,GO:0016651,IEA,MF
813,GO:0051287,IEA,MF
814,GO:0042802,IEA,MF
814,GO:0004252,IEA,MF
814,GO:0006508,IEA,BP
815,GO:0015934,IEA,CC
815,GO:0003735,IEA,MF
815,GO:0006412,IEA,BP
816,GO:0006351,IEA,BP
816,GO:0003677,IEA,MF
816,GO:0003899,IEA,MF
817,GO:0009941,IEA,CC
817,GO:0009793,IEA,BP
817,GO:0005840,IEA,CC
817,GO:0003735,IEA,MF
817,GO:0006412,IEA,BP
818,GO:0009539,IEA,CC
818,GO:0015979,IEA,BP
819,GO:0016021,IEA,CC
819,GO:0009853,IEA,BP
819,GO:0019685,IEA,BP
819,GO:0000287,IEA,MF
819,GO:0016339,IEA,BP
819,GO:0004497,IEA,MF
819,GO:0016984,IEA,MF
819,GO:0005515,IEA,MF
819,GO:0009573,IEA,CC
819,GO:0015977,IEA,BP
820,GO:0006412,IEA,BP
820,GO:0005840,IEA,CC
820,GO:0003735,IEA,MF
821,GO:0009522,IEA,CC
821,GO:0015979,IEA,BP
822,GO:0015935,IEA,CC
822,GO:0005829,IEA,CC
822,GO:0003735,IEA,MF
822,GO:0040007,IEA,BP
822,GO:0003723,IEA,MF
822,GO:0005886,IEA,CC
822,GO:0006412,IEA,BP
822,GO:0005515,IEA,MF
823,GO:0045263,IEA,CC
823,GO:0005886,IEA,CC
823,GO:0015078,IEA,MF
823,GO:0015986,IEA,BP
824,GO:0015935,IEA,CC
824,GO:0003735,IEA,MF
824,GO:0019843,IEA,MF
824,GO:0006412,IEA,BP
825,GO:0020037,IEA,MF
825,GO:0009055,IEA,MF
825,GO:0009512,IEA,CC
825,GO:0031361,IEA,CC
825,GO:0005515,IEA,MF
825,GO:0015979,IEA,BP
826,GO:0003735,IEA,MF
826,GO:0015934,IEA,CC
826,GO:0005618,IEA,CC
826,GO:0006412,IEA,BP
826,GO:0040007,IEA,BP
827,GO:0008137,IEA,MF
827,GO:0042773,IEA,BP
828,GO:0003723,IEA,MF
828,GO:0016740,IEA,MF
828,GO:0015934,IEA,CC
828,GO:0006412,IEA,BP
828,GO:0003735,IEA,MF
829,GO:0005840,IEA,CC
829,GO:0003735,IEA,MF
829,GO:0003723,IEA,MF
829,GO:0006412,IEA,BP
829,GO:0000166,IEA,MF
830,GO:0015986,IEA,BP
830,GO:0045263,IEA,CC
830,GO:0015078,IEA,MF
831,GO:0033120,IEA,BP
831,GO:0019843,IEA,MF
831,GO:0042254,IEA,BP
831,GO:0006450,IEA,BP
831,GO:0022627,IEA,CC
831,GO:0000372,IEA,BP
831,GO:0003735,IEA,MF
831,GO:0034336,IEA,MF
831,GO:0034337,IEA,BP
832,GO:0005694,IEA,CC
832,GO:0007067,IEA,BP
832,GO:0050794,IEA,BP
832,GO:0044446,IEA,CC
832,GO:0005488,IEA,MF
833,GO:0006412,IEA,BP
833,GO:0005840,IEA,CC
833,GO:0003735,IEA,MF
834,GO:0006412,IEA,BP
834,GO:0022625,IEA,CC
834,GO:0003735,IEA,MF
834,GO:0000900,IEA,MF
834,GO:0000027,IEA,BP
834,GO:0019843,IEA,MF
835,GO:0006397,IEA,BP
835,GO:0009507,IEA,CC
836,GO:0003899,IEA,MF
836,GO:0005829,IEA,CC
836,GO:0003677,IEA,MF
836,GO:0071944,IEA,CC
836,GO:0006351,IEA,BP
836,GO:0032549,IEA,MF
837,GO:0045263,IEA,CC
837,GO:0015078,IEA,MF
837,GO:0015986,IEA,BP
837,GO:0015991,IEA,BP
838,GO:0045272,IEA,CC
838,GO:0009061,IEA,BP
838,GO:0008137,IEA,MF
838,GO:0015453,IEA,MF
839,GO:0009507,IEA,CC
839,GO:0005524,IEA,MF
839,GO:0017111,IEA,MF
840,GO:0042549,IEA,BP
840,GO:0009539,IEA,CC
841,GO:0030076,IEA,CC
841,GO:0045156,IEA,MF
841,GO:0009772,IEA,BP
841,GO:0030096,IEA,CC
842,GO:0046872,IEA,MF
842,GO:0016021,IEA,CC
842,GO:0030094,IEA,CC
842,GO:0005515,IEA,MF
842,GO:0015979,IEA,BP
843,GO:0016021,IEA,CC
843,GO:0009523,IEA,CC
843,GO:0019684,IEA,BP
844,GO:0003899,IEA,MF
844,GO:0016020,IEA,CC
844,GO:0006351,IEA,BP
844,GO:0005737,IEA,CC
844,GO:0005515,IEA,MF
844,GO:0003677,IEA,MF
845,GO:0009512,IEA,CC
845,GO:0017004,IEA,BP
845,GO:0045158,IEA,MF
846,GO:0015935,IEA,CC
846,GO:0005829,IEA,CC
846,GO:0003735,IEA,MF
846,GO:0040007,IEA,BP
846,GO:0003723,IEA,MF
846,GO:0005886,IEA,CC
846,GO:0006412,IEA,BP
846,GO:0005515,IEA,MF
847,GO:0005840,IEA,CC
847,GO:0003735,IEA,MF
847,GO:0003723,IEA,MF
847,GO:0006412,IEA,BP
847,GO:0000166,IEA,MF
848,GO:0003723,IEA,MF
848,GO:0016740,IEA,MF
848,GO:0015934,IEA,CC
848,GO:0006412,IEA,BP
848,GO:0003735,IEA,MF
851,GO:0019825,IEA,MF
851,GO:0055114,IEA,BP
851,GO:0009055,IEA,MF
851,GO:0004497,IEA,MF
851,GO:0016132,IEA,BP
851,GO:0009826,IEA,BP
851,GO:0010584,IEA,BP
851,GO:0010268,IEA,BP
851,GO:0020037,IEA,MF
851,GO:0010224,IEA,BP
851,GO:0016705,IEA,MF
851,GO:0048657,IEA,BP
851,GO:0009911,IEA,BP
852,GO:0008299,IEA,BP
852,GO:0004337,IEA,MF
852,GO:0004161,IEA,MF
852,GO:0004311,IEA,MF
852,GO:0009507,IEA,CC
852,GO:0009513,IEA,CC
854,GO:0009507,IEA,CC
854,GO:0003955,IEA,MF
856,GO:0008097,IEA,MF
856,GO:0005737,IEA,CC
856,GO:0080084,IEA,MF
856,GO:0003700,IEA,MF
856,GO:0008270,IEA,MF
856,GO:0005730,IEA,CC
857,GO:0005829,IEA,CC
857,GO:0010200,IEA,BP
857,GO:0009640,IEA,BP
857,GO:0006355,IEA,BP
857,GO:0004871,IEA,MF
857,GO:0005515,IEA,MF
858,GO:0042221,IEA,BP
858,GO:0044424,IEA,CC
858,GO:0006355,IEA,BP
859,GO:0004871,IEA,MF
859,GO:0006355,IEA,BP
859,GO:0005515,IEA,MF
859,GO:0005829,IEA,CC
859,GO:0009640,IEA,BP
859,GO:0010200,IEA,BP
860,GO:0003700,IEA,MF
860,GO:0005515,IEA,MF
860,GO:0004871,IEA,MF
860,GO:0009640,IEA,BP
860,GO:0010200,IEA,BP
860,GO:0005829,IEA,CC
860,GO:0006355,IEA,BP
861,GO:0005737,IEA,CC
861,GO:0005634,IEA,CC
862,GO:0005634,IEA,CC
862,GO:0005515,IEA,MF
862,GO:0004871,IEA,MF
862,GO:0009640,IEA,BP
862,GO:0005737,IEA,CC
863,GO:0071310,IEA,BP
863,GO:0007165,IEA,BP
863,GO:0006355,IEA,BP
863,GO:0009725,IEA,BP
863,GO:0007275,IEA,BP
864,GO:0052635,IEA,MF
864,GO:0055114,IEA,BP
864,GO:0005506,IEA,MF
864,GO:0045487,IEA,BP
864,GO:0052634,IEA,MF
864,GO:0010114,IEA,BP
864,GO:0016020,IEA,CC
865,GO:0043565,IEA,MF
865,GO:0004402,IEA,MF
865,GO:0045893,IEA,BP
865,GO:0005515,IEA,MF
865,GO:0045446,IEA,BP
865,GO:0043388,IEA,BP
865,GO:0009414,IEA,BP
865,GO:0009408,IEA,BP
865,GO:0003713,IEA,MF
865,GO:0005737,IEA,CC
865,GO:0009873,IEA,BP
865,GO:0009737,IEA,BP
865,GO:0019216,IEA,BP
865,GO:0005730,IEA,CC
865,GO:0003700,IEA,MF
865,GO:0005669,IEA,CC
865,GO:0008168,IEA,MF
866,GO:0009851,IEA,BP
866,GO:2000024,IEA,BP
866,GO:0022603,IEA,BP
866,GO:0055114,IEA,BP
866,GO:0050661,IEA,MF
866,GO:0004499,IEA,MF
866,GO:0048825,IEA,BP
866,GO:0047434,IEA,MF
866,GO:0009911,IEA,BP
866,GO:0050660,IEA,MF
866,GO:0005783,IEA,CC
866,GO:0010229,IEA,BP
866,GO:0005829,IEA,CC
866,GO:0000139,IEA,CC
867,GO:0006950,IEA,BP
867,GO:0048518,IEA,BP
867,GO:0009845,IEA,BP
867,GO:0003700,IEA,MF
867,GO:0048608,IEA,BP
867,GO:0009737,IEA,BP
867,GO:0009743,IEA,BP
867,GO:0048580,IEA,BP
867,GO:0006355,IEA,BP
867,GO:0043565,IEA,MF
867,GO:0046983,IEA,MF
867,GO:0009628,IEA,BP
868,GO:0040007,IEA,BP
868,GO:0009651,IEA,BP
868,GO:0042742,IEA,BP
868,GO:0048366,IEA,BP
868,GO:0004713,IEA,MF
868,GO:0019432,IEA,BP
868,GO:0005829,IEA,CC
868,GO:0005515,IEA,MF
868,GO:0006468,IEA,BP
868,GO:0005634,IEA,CC
868,GO:0010119,IEA,BP
868,GO:0005524,IEA,MF
868,GO:0009931,IEA,MF
868,GO:0009789,IEA,BP
868,GO:0080167,IEA,BP
868,GO:2000377,IEA,BP
868,GO:0009739,IEA,BP
868,GO:0009414,IEA,BP
868,GO:0010029,IEA,BP
868,GO:0006636,IEA,BP
868,GO:0005985,IEA,BP
869,GO:0005515,IEA,MF
869,GO:0006355,IEA,BP
869,GO:0009555,IEA,BP
869,GO:0048522,IEA,BP
869,GO:0009725,IEA,BP
869,GO:0003677,IEA,MF
870,GO:0009725,IEA,BP
870,GO:0003677,IEA,MF
870,GO:0048522,IEA,BP
870,GO:0005515,IEA,MF
871,GO:0030154,IEA,BP
871,GO:0009965,IEA,BP
871,GO:0009733,IEA,BP
871,GO:0045962,IEA,BP
873,GO:0043161,IEA,BP
873,GO:0010364,IEA,BP
873,GO:0030674,IEA,MF
873,GO:2000069,IEA,BP
873,GO:0017145,IEA,BP
873,GO:0010182,IEA,BP
874,GO:0048580,IEA,BP
874,GO:0009739,IEA,BP
874,GO:0009628,IEA,BP
874,GO:0019222,IEA,BP
874,GO:0009755,IEA,BP
875,GO:0005634,IEA,CC
875,GO:0045892,IEA,BP
875,GO:0003700,IEA,MF
875,GO:0009737,IEA,BP
875,GO:0048509,IEA,BP
875,GO:0009739,IEA,BP
875,GO:0009733,IEA,BP
875,GO:0009793,IEA,BP
875,GO:0003677,IEA,MF
875,GO:0009741,IEA,BP
875,GO:0009640,IEA,BP
875,GO:0043392,IEA,BP
875,GO:0005515,IEA,MF
875,GO:0009723,IEA,BP
875,GO:0009735,IEA,BP
875,GO:0045893,IEA,BP
876,GO:0006144,IEA,BP
876,GO:0004846,IEA,MF
876,GO:0005777,IEA,CC
877,GO:0009882,IEA,MF
877,GO:0042802,IEA,MF
877,GO:0010119,IEA,BP
877,GO:0009898,IEA,CC
877,GO:0000155,IEA,MF
877,GO:0046777,IEA,BP
877,GO:0009986,IEA,CC
877,GO:0009903,IEA,BP
877,GO:0004713,IEA,MF
877,GO:0004674,IEA,MF
877,GO:0009638,IEA,BP
877,GO:0005524,IEA,MF
877,GO:0010155,IEA,BP
877,GO:0006355,IEA,BP
877,GO:0009904,IEA,BP
877,GO:0005773,IEA,CC
877,GO:0010181,IEA,MF
877,GO:0000160,IEA,BP
877,GO:0010362,IEA,BP
877,GO:0005794,IEA,CC
878,GO:0005774,IEA,CC
878,GO:0034605,IEA,BP
878,GO:0009611,IEA,BP
878,GO:0070417,IEA,BP
878,GO:0042631,IEA,BP
878,GO:0005829,IEA,CC
878,GO:0005886,IEA,CC
878,GO:0050897,IEA,MF
878,GO:0004869,IEA,MF
879,GO:0016891,IEA,MF
879,GO:0006308,IEA,BP
879,GO:0003676,IEA,MF
879,GO:0090305,IEA,BP
879,GO:0000014,IEA,MF
879,GO:0043765,IEA,MF
880,GO:0009097,IEA,BP
880,GO:0006567,IEA,BP
880,GO:0005739,IEA,CC
880,GO:0004794,IEA,MF
880,GO:0030170,IEA,MF
881,GO:0008097,IEA,MF
881,GO:0008270,IEA,MF
881,GO:0080084,IEA,MF
881,GO:0006351,IEA,BP
881,GO:0005737,IEA,CC
881,GO:0005730,IEA,CC
881,GO:0003700,IEA,MF
882,GO:0009789,IEA,BP
882,GO:0009506,IEA,CC
882,GO:0046686,IEA,BP
882,GO:0030136,IEA,CC
882,GO:0005515,IEA,MF
882,GO:0006631,IEA,BP
882,GO:0005829,IEA,CC
882,GO:0005634,IEA,CC
882,GO:0009845,IEA,BP
882,GO:0009651,IEA,BP
882,GO:0046470,IEA,BP
882,GO:0005739,IEA,CC
882,GO:0005886,IEA,CC
882,GO:0004630,IEA,MF
882,GO:0010119,IEA,BP
882,GO:0005546,IEA,MF
882,GO:0009941,IEA,CC
882,GO:0009816,IEA,BP
882,GO:0046466,IEA,BP
882,GO:0005509,IEA,MF
882,GO:0009414,IEA,BP
883,GO:0010200,IEA,BP
883,GO:0043565,IEA,MF
883,GO:0003700,IEA,MF
883,GO:0005516,IEA,MF
883,GO:0042742,IEA,BP
883,GO:0005634,IEA,CC
883,GO:0006355,IEA,BP
884,GO:0009611,IEA,BP
884,GO:0004867,IEA,MF
885,GO:0051707,IEA,BP
885,GO:0055114,IEA,BP
885,GO:0042221,IEA,BP
885,GO:0019748,IEA,BP
885,GO:0016706,IEA,MF
886,GO:0005829,IEA,CC
886,GO:0018479,IEA,MF
886,GO:0005506,IEA,MF
886,GO:0010293,IEA,MF
886,GO:0016614,IEA,MF
886,GO:0050302,IEA,MF
886,GO:0009851,IEA,BP
886,GO:0019760,IEA,BP
886,GO:0050660,IEA,MF
